"mon_feature_id","date_time","sample_begin_depth","institution_abbr","preservative_abbr","Ca_Diss_Water","Ca_Diss_Water_dl","Cl_Diss_Water","Cl_Diss_Water_dl","DMS_Tot_Water","DMS_Tot_Water_dl","EC_Phys_Water","EC_Phys_Water_dl","F_Diss_Water","F_Diss_Water_dl","K_Diss_Water","K_Diss_Water_dl","KJEL_N_Tot_Water","KJEL_N_Tot_Water_dl","Mg_Diss_Water","Mg_Diss_Water_dl","Na_Diss_Water","Na_Diss_Water_dl","NH4_N_Diss_Water","NH4_N_Diss_Water_dl","NO3_NO2_N_Diss_Water","NO3_NO2_N_Diss_Water_dl","P_Tot_Water","P_Tot_Water_dl","pH_Diss_Water","pH_Diss_Water_dl","PO4_P_Diss_Water","PO4_P_Diss_Water_dl","Si_Diss_Water","Si_Diss_Water_dl","SO4_Diss_Water","SO4_Diss_Water_dl","TAL_Diss_Water","TAL_Diss_Water_dl","Station","Qat"
90213,2005-05-02 14:25:00,0,"DWS-RQIS","HGCL2",23.848,1,43.898,4,302.871,#n/a,46.7,0.1,0.27,0.1,8.031,0.3,0.884,0.05,11.851,1,41.41,2,0.134,0.04,1.103,0.08,0.122,0.01,8.168,2,0.058,0.011,3.922,0.8,44.316,4,101.713,8,"A2H082Q01","A21J"
90213,2005-05-16 15:15:00,0,"DWS-RQIS","HGCL2",28.218,1,46.753,4,314.388,#n/a,48.8,0.1,0.273,0.1,8.222,0.3,0.937,0.05,14.189,1,38.301,2,0.111,0.04,0.972,0.08,0.1,0.01,8.17,2,0.047,0.011,2.295,0.8,44.052,4,106.45,8,"A2H082Q01","A21J"
90213,2005-05-30 13:20:00,0,"DWS-RQIS","HGCL2",28.565,1,50.952,4,323.4,#n/a,48.4,0.1,0.273,0.1,8.327,0.3,1.047,0.05,13.974,1,41.075,2,0.135,0.04,1.075,0.08,0.072,0.01,8.093,2,0.036,0.011,0.4,0.8,46.073,4,105.899,8,"A2H082Q01","A21J"
90213,2005-06-13 14:15:00,0,"DWS-RQIS","HGCL2",25.758,1,49.009,4,337.921,#n/a,49.4,0.1,0.294,0.1,8.717,0.3,1.471,0.05,15.175,1,43.519,2,0.358,0.04,1.332,0.08,0.087,0.01,8.173,2,0.059,0.011,1.755,0.8,55.718,4,109.241,8,"A2H082Q01","A21J"
90213,2005-06-27 13:57:00,0,"DWS-RQIS","HGCL2",27.1,1,53.368,4,328.136,#n/a,50.1,0.1,0.266,0.1,8.278,0.3,0.881,0.05,14.504,1,40.909,2,0.409,0.04,1.266,0.08,0.067,0.01,7.887,2,0.045,0.011,0.848,0.8,45.66,4,108.084,8,"A2H082Q01","A21J"
90213,2005-07-11 13:15:00,0,"DWS-RQIS","HGCL2",29.225,1,48.779,4,346.96,#n/a,53,0.1,0.264,0.1,9.3,0.3,1.536,0.05,14.53,1,43.96,2,0.325,0.04,1.673,0.08,0.102,0.01,7.939,2,0.047,0.011,1.901,0.8,50.89,4,116.5,8,"A2H082Q01","A21J"
90213,2005-07-25 12:15:00,0,"DWS-RQIS","HGCL2",29.581,1,49.714,4,334.656,#n/a,52.7,0.1,0.267,0.1,8.811,0.3,0.976,0.05,14.508,1,46.396,2,0.136,0.04,2.388,0.08,0.094,0.01,7.878,2,0.039,0.011,1.732,0.8,41.948,4,108.726,8,"A2H082Q01","A21J"
90213,2005-08-08 12:37:00,0,"DWS-RQIS","HGCL2",31.462,1,49.88,4,366.308,#n/a,53.2,0.1,0.262,0.1,9.264,0.3,1.063,0.05,13.992,1,48.466,2,0.112,0.04,2.519,0.08,0.135,0.01,8.049,2,0.054,0.011,2.314,0.8,62.082,4,114.364,8,"A2H082Q01","A21J"
90213,2005-08-22 14:10:00,0,"DWS-RQIS","HGCL2",29.318,1,48.763,4,333.849,#n/a,52.8,0.1,0.255,0.1,8.818,0.3,1.158,0.05,14.124,1,45.026,2,0.02,0.04,1.859,0.08,0.052,0.01,8.03,2,0.034,0.011,1.694,0.8,46.521,4,108.808,8,"A2H082Q01","A21J"
90213,2005-09-05 14:10:00,0,"DWS-RQIS","HGCL2",29.96,1,51.812,4,355.437,#n/a,55.3,0.1,0.268,0.1,10.943,0.3,1.579,0.05,15.779,1,43.691,2,0.079,0.04,2.061,0.08,0.099,0.01,8.023,2,0.052,0.011,2.075,0.8,48.717,4,118.828,8,"A2H082Q01","A21J"
90213,2005-09-19 13:30:00,0,"DWS-RQIS","HGCL2",31.613,1,50.81,4,350.891,#n/a,55.5,0.1,0.263,0.1,8.669,0.3,0.612,0.05,14.88,1,44.246,2,0.085,0.04,2.051,0.08,0.095,0.01,8.101,2,0.046,0.011,2.147,0.8,48.077,4,117.287,8,"A2H082Q01","A21J"
90213,2005-10-03 13:00:00,0,"DWS-RQIS","HGCL2",31.708,1,53.875,4,371.059,#n/a,54.6,0.1,0.295,0.1,8.606,0.3,0.974,0.05,15.213,1,44.872,2,0.256,0.04,1.726,0.08,0.099,0.01,8.393,2,0.047,0.011,2.51,0.8,54.581,4,126.138,8,"A2H082Q01","A21J"
90213,2005-10-17 13:40:00,0,"DWS-RQIS","HGCL2",33.243,1,55.342,4,367.242,#n/a,56.5,0.1,0.268,0.1,9.332,0.3,1.749,0.05,14.221,1,46.492,2,0.071,0.04,1.793,0.08,0.201,0.01,8.019,2,0.073,0.011,2.321,0.8,46.858,4,125.678,8,"A2H082Q01","A21J"
90213,2005-10-31 13:40:00,0,"DWS-RQIS","HGCL2",33.966,1,49.086,4,370.83,2,54.6,0.1,0.282,0.1,9.528,0.3,0.838,0.05,15.534,1,46.47,2,0.367,0.04,1.684,0.08,0.1,0.01,7.776,2,0.046,0.011,2.431,0.8,54.972,4,125.424,8,"A2H082Q01","A21J"
90213,2005-11-14 14:15:00,0,"DWS-RQIS","HGCL2",29.341,1,52.419,4,370.539,#n/a,57.3,0.1,0.265,0.1,10.009,0.3,1.058,0.05,15.655,1,48.151,2,0.479,0.04,1.15,0.08,0.164,0.01,8.05,2,0.095,0.011,2.49,0.8,48.348,4,131.516,8,"A2H082Q01","A21J"
90213,2005-11-28 14:25:00,0,"DWS-RQIS","HGCL2",31.424,1,51.64,4,368.46,#n/a,57,0.1,0.281,0.1,9.918,0.3,1.124,0.05,15.834,1,48.075,2,0.628,0.04,0.982,0.08,0.189,0.01,8.157,2,0.12,0.011,2.648,0.8,47.39,4,129.894,8,"A2H082Q01","A21J"
90213,2005-12-12 15:16:00,0,"DWS-RQIS","HGCL2",35.413,1,56.122,4,386.504,#n/a,55.9,0.1,0.289,0.1,10.302,0.3,1.104,0.05,14.816,1,47.831,2,0.669,0.04,0.209,0.08,0.207,0.01,8.12,2,0.133,0.011,3.056,0.8,51.475,4,137.839,8,"A2H082Q01","A21J"
90213,2005-12-26 12:15:00,0,"DWS-RQIS","HGCL2",31.123,1,54.465,4,364.98,#n/a,55.1,0.1,0.285,0.1,10.591,0.3,1.636,0.05,14.38,1,47.337,2,0.688,0.04,0.54,0.08,0.192,0.01,8.153,2,0.171,0.011,3.102,0.8,48.738,4,126.52,8,"A2H082Q01","A21J"
90213,2006-01-09 10:45:00,0,"DWS-RQIS","HGCL2",28.607,1,46.585,4,343.939,#n/a,53.4,0.1,0.272,0.1,9.618,0.3,1.815,0.05,15.024,1,46.22,2,0.811,0.04,0.308,0.08,0.221,0.01,8.033,2,0.146,0.011,2.684,0.8,47.947,4,120.41,8,"A2H082Q01","A21J"
90213,2006-01-23 13:10:00,0,"DWS-RQIS","HGCL2",26.734,1,42.564,4,301.217,#n/a,45.5,0.1,0.304,0.1,8.755,0.3,1.396,0.05,12.386,1,36.367,2,0.814,0.04,0.529,0.08,0.267,0.01,8.079,2,0.138,0.011,3.643,0.8,40.615,4,106.359,8,"A2H082Q01","A21J"
90213,2006-02-06 13:25:00,0,"DWS-RQIS","HGCL2",27.671,1,43.885,4,296.894,#n/a,47.7,0.1,0.271,0.1,8.899,0.3,1.242,0.05,12.739,1,35.835,2,0.891,0.04,0.383,0.08,0.25,0.01,8.012,2,0.184,0.011,4.466,0.8,39.341,4,102.395,8,"A2H082Q01","A21J"
90213,2006-02-20 14:40:00,0,"DWS-RQIS","HGCL2",25.484,1,40.339,4,283.662,#n/a,42.7,0.1,0.27,0.1,8.292,0.3,1.692,0.05,11.525,1,36.663,2,0.619,0.04,0.454,0.08,0.331,0.01,7.631,2,0.149,0.011,4.573,0.8,38.228,4,98.09,8,"A2H082Q01","A21J"
90213,2006-03-06 13:15:00,0,"DWS-RQIS","HGCL2",28.485,1,40.266,4,278.829,#n/a,43.3,0.1,0.222,0.1,7.006,0.3,1.375,0.09,12.154,1,32.728,2,0.488,0.04,0.969,0.08,0.321,0.01,7.929,2,0.206,0.011,5.355,0.8,39.864,4,92.314,8,"A2H082Q01","A21J"
90213,2006-03-20 15:20:00,0,"DWS-RQIS","HGCL2",31.716,1,55.727,4,330.839,#n/a,50.6,0.1,0.313,0.1,7.26,0.3,1.943,0.09,12.913,1,38.7,2,0.779,0.04,1.066,0.08,0.32,0.01,8.111,2,0.232,0.011,6.114,0.8,46.014,4,108.068,8,"A2H082Q01","A21J"
90213,2006-04-03 14:05:00,0,"DWS-RQIS","HGCL2",36.774,1,50.657,4,347.122,#n/a,52.4,0.1,0.275,0.1,4.963,0.3,1.153,0.09,15.039,1,40.544,2,0.44,0.04,1.859,0.08,0.445,0.01,7.813,2,0.213,0.011,6.816,0.8,45.562,4,117.989,8,"A2H082Q01","A21J"
90213,2006-04-17 13:10:00,0,"DWS-RQIS","HGCL2",33.539,1,48.048,4,317.104,#n/a,49.8,0.1,0.285,0.1,7.757,0.3,1.519,0.09,13.129,1,38.805,2,0.02,0.04,1.36,0.08,0.253,0.01,8.123,2,0.157,0.011,5.784,0.8,42.36,4,103.878,8,"A2H082Q01","A21J"
90213,2006-05-01 11:35:00,0,"DWS-RQIS","HGCL2",34.624,1,51.32,4,328.448,#n/a,51.1,0.1,0.293,0.1,8.085,0.3,2.939,0.09,14.331,1,35.591,2,0.02,0.04,0.494,0.08,0.406,0.01,7.368,2,0.083,0.011,6.1,0.8,45.998,4,111.329,8,"A2H082Q01","A21J"
90213,2006-05-15 13:25:00,0,"DWS-RQIS","HGCL2",34.876,1,46.841,4,322.485,#n/a,51.2,0.1,0.282,0.1,7.863,0.3,1.605,0.09,14.264,1,35.749,2,0.048,0.04,1.693,0.08,0.215,0.01,8.177,2,0.137,0.011,5.398,0.8,41.713,4,109.018,8,"A2H082Q01","A21J"
90213,2006-05-29 14:30:00,0,"DWS-RQIS","HGCL2",34.914,1,49.254,4,339.248,#n/a,51.8,0.1,0.365,0.1,8.647,0.3,0.953,0.09,16.111,1,39.247,2,0.061,0.04,1.654,0.08,0.21,0.01,8.145,2,0.116,0.011,3.881,0.8,45.432,4,112.792,8,"A2H082Q01","A21J"
90213,2006-06-12 13:55:00,0,"DWS-RQIS","HGCL2",33.074,1,54.145,4,363.144,#n/a,52.6,0.1,0.297,0.1,7.708,0.3,1.619,0.09,14.073,1,44.79,2,0.145,0.04,2.158,0.08,0.218,0.01,8.286,2,0.091,0.011,1.965,0.8,48.691,4,123.311,8,"A2H082Q01","A21J"
90213,2006-06-26 11:02:00,0,"DWS-RQIS","HGCL2",33.667,1,51.28,4,349.456,#n/a,51.9,0.1,0.287,0.1,7.743,0.3,1.563,0.09,15.255,1,43.243,2,0.164,0.04,1.755,0.08,0.222,0.01,8.21,2,0.115,0.011,1.209,0.8,43.123,4,120.176,8,"A2H082Q01","A21J"
90213,2006-07-10 14:20:00,0,"DWS-RQIS","HGCL2",35.723,1,50.143,4,353.171,#n/a,53.7,0.1,0.36,0.1,8.9,0.3,1.66,0.09,16.684,1,38.917,2,0.179,0.04,1.692,0.08,0.153,0.01,8.152,2,0.07,0.011,1.135,0.8,46.771,4,121.17,8,"A2H082Q01","A21J"
90213,2006-07-24 11:40:00,0,"DWS-RQIS","HGCL2",37.049,1,50.134,4,368.141,#n/a,52.8,0.1,0.341,0.1,8.44,0.3,1.217,0.09,14.329,1,41.218,2,0.084,0.04,1.554,0.08,0.153,0.01,8.058,2,0.055,0.011,0.989,0.8,56.535,4,125.436,8,"A2H082Q01","A21J"
90213,2006-08-07 14:20:00,0,"DWS-RQIS","HGCL2",37.985,1,51.247,4,358.113,#n/a,54,0.1,0.323,0.1,8.931,0.3,1.325,0.09,16.227,1,40.677,2,0.326,0.04,1.669,0.08,0.147,0.01,8.227,2,0.099,0.011,2.063,0.8,49.086,4,119.356,8,"A2H082Q01","A21J"
90213,2006-08-22 14:50:00,0,"DWS-RQIS","HGCL2",36.757,1,49.62,4,366.953,#n/a,52.9,0.1,0.298,0.1,8.36,0.3,0.935,0.09,16.23,1,38.8,2,0.436,0.04,1.803,0.08,0.173,0.01,8.157,2,0.099,0.011,1.466,0.8,43.594,4,134.875,8,"A2H082Q01","A21J"
90213,2006-09-04 14:00:00,0,"DWS-RQIS","HGCL2",35.78,1,50.56,4,367.021,#n/a,53.4,0.1,0.321,0.1,8.206,0.3,1.197,0.09,16.203,1,39.351,2,0.511,0.04,1.875,0.08,0.189,0.01,8.137,2,0.126,0.011,1.862,0.8,44.155,4,133.77,8,"A2H082Q01","A21J"
90213,2006-09-18 14:00:00,0,"DWS-RQIS","HGCL2",38.452,1,47.726,4,374.108,#n/a,52.6,0.1,0.276,0.1,8.677,0.3,1.294,0.09,15.511,1,42.426,2,0.553,0.04,1.986,0.08,0.217,0.01,8.066,2,0.151,0.011,1.959,0.8,50.669,4,131.559,8,"A2H082Q01","A21J"
90213,2006-10-02 12:20:00,0,"DWS-RQIS","HGCL2",39.059,1,48.35,4,382.182,#n/a,54.1,0.1,0.275,0.1,9.384,0.3,1.345,0.09,15.572,1,43.259,2,0.675,0.04,1.87,0.08,0.233,0.01,8.025,2,0.179,0.011,2.016,0.8,50.794,4,135.979,8,"A2H082Q01","A21J"
90213,2006-10-16 14:00:00,0,"DWS-RQIS","HGCL2",36.471,1,46.871,4,373.123,#n/a,55.5,0.1,0.28,0.1,8.738,0.3,1.87,0.09,15.818,1,42.205,2,0.871,0.04,1.61,0.08,0.262,0.01,7.972,2,0.206,0.011,2.367,0.8,46.239,4,137.478,8,"A2H082Q01","A21J"
90213,2006-10-30 13:15:00,0,"DWS-RQIS","HGCL2",39.595,1,49.296,4,376.632,#n/a,55.3,0.1,0.288,0.1,8.548,0.3,1.469,0.09,16.505,1,39.763,2,0.846,0.04,1.447,0.08,0.309,0.01,8.129,2,0.237,0.011,2.673,0.8,48.705,4,135.911,8,"A2H082Q01","A21J"
90213,2006-11-13 14:05:00,0,"DWS-RQIS","HGCL2",38.999,1,46.297,4,378.623,#n/a,56.4,0.1,0.286,0.1,8.727,0.3,1.526,0.09,16.448,1,40.998,2,0.695,0.04,1.544,0.08,0.367,0.01,8.309,2,0.285,0.011,3.5,0.8,49.806,4,138.165,8,"A2H082Q01","A21J"
90213,2006-11-27 12:25:00,0,"DWS-RQIS","HGCL2",40.746,1,50.393,4,393.213,#n/a,56.8,0.1,0.303,0.1,8.643,0.3,1.56,0.09,16.248,1,40.194,2,1.116,0.04,1.152,0.08,0.415,0.01,8.257,2,0.339,0.011,2.905,0.8,50.901,4,146.162,8,"A2H082Q01","A21J"
90213,2006-12-26 11:05:00,0,"DWS-RQIS","HGCL2",38.914,1,47.964,4,384.343,#n/a,57,0.1,0.29,0.1,9.008,0.3,2.092,0.09,15.871,1,43.512,2,1.484,0.04,0.614,0.08,0.563,0.01,8.239,2,0.467,0.011,3.201,0.8,36.895,4,152.411,8,"A2H082Q01","A21J"
90213,2007-01-08 12:30:00,0,"DWS-RQIS","HGCL2",40.855,1,46.339,4,385.974,#n/a,54.7,0.1,0.313,0.1,9.287,0.3,1.921,0.09,15.595,1,42.844,2,1.495,0.04,0.478,0.08,#n/a,#n/a,8.442,2,0.561,0.011,3.421,0.8,44.445,4,148.069,8,"A2H082Q01","A21J"
90213,2007-01-22 14:30:00,0,"DWS-RQIS","HGCL2",34.99,1,55.875,4,388.504,#n/a,54.7,0.1,0.386,0.1,8.891,0.3,1.963,0.09,16.91,1,39.893,2,1.612,0.04,0.325,0.08,0.628,0.01,8.212,2,0.627,0.011,3.728,0.8,38.972,4,153.495,8,"A2H082Q01","A21J"
90213,2007-02-05 14:00:00,0,"DWS-RQIS","HGCL2",41.017,1,55.943,4,372.612,#n/a,56,0.1,0.279,0.1,8.792,0.3,2.125,0.09,12.956,1,43.116,2,1.256,0.04,0.467,0.08,0.673,0.01,8.155,2,0.527,0.011,4.015,0.8,35.476,4,139.21,8,"A2H082Q01","A21J"
90213,2007-02-19 13:20:00,0,"DWS-RQIS","HGCL2",39.328,1,61.367,4,393.913,#n/a,57.1,0.1,0.301,0.1,8.586,0.3,1.925,0.09,14.877,1,44.049,2,1.301,0.04,0.234,0.08,0.648,0.01,7.981,2,0.484,0.011,4.178,0.8,39.987,4,148.634,8,"A2H082Q01","A21J"
90213,2007-03-05 12:30:00,0,"DWS-RQIS","HGCL2",39.794,1,58.584,4,389.133,#n/a,55.4,0.1,0.327,0.1,8.9,0.3,4.757,0.09,15.343,1,45.456,2,1.975,0.04,0.04,0.08,#n/a,#n/a,8.353,2,0.575,0.011,4.121,0.8,37.513,4,146.591,8,"A2H082Q01","A21J"
90213,2007-03-19 12:55:00,0,"DWS-RQIS","HGCL2",37.21,1,63.468,4,387.051,#n/a,56.7,0.1,0.275,0.1,9.232,0.3,2.536,0.09,13.867,1,45.797,2,1.522,0.04,0.04,0.08,0.643,0.01,8.142,2,0.495,0.011,4.999,0.8,34.708,4,146.679,8,"A2H082Q01","A21J"
90213,2007-04-02 13:45:00,0,"DWS-RQIS","HGCL2",38.067,1,65.379,4,391.607,#n/a,56.8,0.1,0.311,0.1,9.404,0.3,1.839,0.09,13.449,1,50.431,2,0.786,0.04,0.223,0.08,0.47,0.01,8.389,2,0.359,0.011,5.188,0.8,43.245,4,137.97,8,"A2H082Q01","A21J"
90213,2007-04-16 15:00:00,0,"DWS-RQIS","HGCL2",37.98,1,64.739,4,398.799,#n/a,57.5,0.1,0.268,0.1,8.997,0.3,1.567,0.09,13.553,1,48.839,2,0.22,0.04,0.504,0.08,0.439,0.01,8.347,2,0.301,0.011,5.073,0.8,53.472,4,137.39,8,"A2H082Q01","A21J"
90213,2007-04-30 13:00:00,0,"DWS-RQIS","HGCL2",35.481,1,58.518,4,370.361,#n/a,55.9,0.1,0.26,0.1,8.7,0.3,1.573,0.09,14.868,1,47.736,2,0.069,0.04,0.621,0.08,0.426,0.01,8.535,2,0.309,0.011,4.517,0.8,44.171,4,128.637,8,"A2H082Q01","A21J"
90213,2007-05-14 12:50:00,0,"DWS-RQIS","HGCL2",36.158,1,62.079,4,376.498,#n/a,55.8,0.1,0.265,0.1,9.106,0.3,2.587,0.09,13.915,1,49.373,2,0.134,0.04,1.188,0.08,0.496,0.01,8.309,2,0.351,0.011,5.346,0.8,45.68,4,125.826,8,"A2H082Q01","A21J"
90213,2007-06-06 07:46:00,0,"DWS-RQIS","HGCL2",39.575,1,60.4,4,394.123,#n/a,57.6,0.1,0.333,0.1,8.943,0.3,1.597,0.09,12.892,1,50.265,2,0.048,0.04,1.16,0.08,0.365,0.01,8.559,2,0.252,0.011,5.154,0.8,36.282,4,147.191,8,"A2H082Q01","A21J"
90213,2007-06-11 12:35:00,0,"DWS-RQIS","HGCL2",38.628,1,61.367,4,394.285,#n/a,58,0.1,0.315,0.1,9.412,0.3,1.859,0.09,14.14,1,49.873,2,0.095,0.04,1.134,0.08,0.244,0.01,7.813,2,0.208,0.011,5.055,0.8,56.162,4,130.086,8,"A2H082Q01","A21J"
90213,2007-06-29 10:19:00,0,"DWS-RQIS","HGCL2",45.317,1,64.052,4,402.397,#n/a,56.9,0.1,0.286,0.1,9.65,0.3,1.731,0.09,14.993,1,46.038,2,0.07,0.04,1.297,0.08,0.394,0.01,8.488,2,0.244,0.011,4.485,0.8,52.402,4,133.753,8,"A2H082Q01","A21J"
90213,2007-07-09 12:50:00,0,"DWS-RQIS","HGCL2",36.757,1,61.354,4,390.232,#n/a,58.1,0.1,0.332,0.1,9.311,0.3,1.073,0.09,13.405,1,51.535,2,0.08,0.04,1.445,0.08,0.326,0.01,8.716,2,0.253,0.011,4.337,0.8,49.713,4,131.678,8,"A2H082Q01","A21J"
90213,2007-07-23 13:00:00,0,"DWS-RQIS","HGCL2",32.302,1,61.126,4,392.394,#n/a,56.4,0.1,0.278,0.1,9.417,0.3,1.359,0.09,14.349,1,54.729,2,0.067,0.04,1.078,0.08,0.366,0.01,8.753,2,0.243,0.011,3.4,0.8,49.54,4,135.369,8,"A2H082Q01","A21J"
90213,2007-08-06 12:55:00,0,"DWS-RQIS","HGCL2",34.282,1,63.508,4,383.341,#n/a,60.5,0.1,0.27,0.1,9.402,0.3,1.202,0.09,14.226,1,52.404,2,0.118,0.04,1.436,0.08,0.31,0.01,8.708,2,0.24,0.011,3.273,0.8,47.783,4,126.488,8,"A2H082Q01","A21J"
90213,2007-08-20 10:23:00,0,"DWS-RQIS","HGCL2",35.371,1,65.646,4,363.688,#n/a,60.2,0.1,0.281,0.1,9.414,0.3,2.095,0.09,14.043,1,51.683,2,0.055,0.04,1.383,0.08,0.462,0.01,8.593,2,0.27,0.011,2.182,0.8,48.564,4,107.988,8,"A2H082Q01","A21J"
90213,2007-09-03 11:05:00,0,"DWS-RQIS","HGCL2",35.194,1,63.021,4,411.83,#n/a,58.9,0.1,0.305,0.1,9.454,0.3,0.964,0.09,14.815,1,52.07,2,0.203,0.04,1.534,0.08,0.332,0.01,8.671,2,0.259,0.011,2.246,0.8,43.794,4,152.003,8,"A2H082Q01","A21J"
90213,2007-09-17 14:40:00,0,"DWS-RQIS","HGCL2",39.739,1,66.1,4,414.211,#n/a,59.3,0.1,0.261,0.1,9.367,0.3,1.392,0.09,14.973,1,49.682,2,0.422,0.04,1.313,0.08,0.355,0.01,8.514,2,0.294,0.011,2.317,0.8,56.313,4,139.855,8,"A2H082Q01","A21J"
90213,2007-10-01 13:40:00,0,"DWS-RQIS","HGCL2",38.834,1,64.251,4,417.099,#n/a,61.6,0.1,0.295,0.1,9.746,0.3,1.824,0.09,13.841,1,54.125,2,1.119,0.04,1.031,0.08,0.466,0.01,8.285,2,0.396,0.011,2.559,0.8,49.883,4,146.733,8,"A2H082Q01","A21J"
90213,2007-10-15 11:48:00,0,"DWS-RQIS","HGCL2",40.23,1,67.017,4,419.606,#n/a,59.7,0.1,0.275,0.1,9.789,0.3,2.08,0.09,13.71,1,50.059,2,1.43,0.04,0.939,0.08,0.467,0.01,8.301,2,0.421,0.011,2.343,0.8,47.029,4,151.082,8,"A2H082Q01","A21J"
90213,2007-10-29 12:45:00,0,"DWS-RQIS","HGCL2",40.525,1,67.888,4,427.992,#n/a,61,0.1,0.315,0.1,10.041,0.3,2.329,0.09,15.293,1,53.973,2,1.079,0.04,0.93,0.08,0.548,0.01,8.201,2,0.429,0.011,3.315,0.8,47.747,4,152.05,8,"A2H082Q01","A21J"
90213,2007-11-16 09:55:00,0,"DWS-RQIS","HGCL2",45.041,1,66.112,4,416.459,#n/a,58.3,0.1,0.28,0.1,9.65,0.3,2.209,0.09,14.082,1,54.119,2,1.718,0.04,0.999,0.08,0.574,0.01,8.079,2,0.479,0.011,3.489,0.8,44.97,4,142.793,8,"A2H082Q01","A21J"
90213,2007-11-26 13:30:00,0,"DWS-RQIS","HGCL2",40.737,1,55.38,4,403.613,#n/a,58.4,0.1,0.269,0.1,9.69,0.3,2.469,0.09,14.592,1,45.902,2,1.864,0.04,0.766,0.08,0.542,0.01,8.029,2,0.488,0.011,3.067,0.8,40.738,4,155.027,8,"A2H082Q01","A21J"
90213,2007-12-10 12:12:00,0,"DWS-RQIS","HGCL2",39.488,1,60.185,4,414.409,#n/a,58.1,0.1,0.277,0.1,9.939,0.3,2.861,0.09,14.742,1,52.239,2,1.487,0.04,0.682,0.08,0.633,0.01,7.964,2,0.462,0.011,3.001,0.8,54.733,4,144.724,8,"A2H082Q01","A21J"
90213,2007-12-24 10:40:00,0,"DWS-RQIS","HGCL2",38.92,1,58.646,4,408.075,#n/a,57.1,0.1,0.275,0.1,9.968,0.3,2.92,0.09,14.94,1,50.796,2,1.732,0.04,0.546,0.08,0.734,0.01,7.973,2,0.681,0.011,3.025,0.8,49.049,4,146.602,8,"A2H082Q01","A21J"
90213,2008-01-07 12:56:00,0,"DWS-RQIS","HGCL2",36.908,1,56.704,4,396.975,#n/a,56.8,0.1,0.258,0.1,9.56,0.3,2.21,0.09,13.595,1,49.33,2,2.083,0.04,0.845,0.08,0.769,0.01,8.212,2,0.692,0.011,3.468,0.8,43.611,4,146.371,8,"A2H082Q01","A21J"
90213,2008-01-21 12:30:00,0,"DWS-RQIS","HGCL2",38.348,1,48.41,4,372.276,#n/a,54.4,0.1,0.263,0.1,8.011,0.3,2.101,0.09,14.409,1,40.046,2,1.547,0.04,1.344,0.08,0.664,0.01,8.087,2,0.599,0.011,3.772,0.8,42.295,4,140.016,8,"A2H082Q01","A21J"
90213,2008-02-04 12:45:00,0,"DWS-RQIS","HGCL2",32.838,1,39.253,4,332.81,#n/a,47.7,0.1,0.304,0.1,8.216,0.3,2.164,0.09,12.27,1,39.414,2,0.683,0.04,1.367,0.08,0.6,0.01,7.868,2,0.506,0.011,4.261,0.8,39.769,4,124.882,8,"A2H082Q01","A21J"
90213,2008-02-18 13:10:00,0,"DWS-RQIS","HGCL2",37.274,1,42.688,4,329.457,#n/a,47.5,0.1,0.257,0.1,8.4,0.3,2.032,0.09,13.385,1,34.034,2,1.294,0.04,1.365,0.08,0.498,0.01,7.816,2,0.404,0.011,4.663,0.8,37.088,4,120.88,8,"A2H082Q01","A21J"
90213,2008-03-03 13:40:00,0,"DWS-RQIS","HGCL2",35.651,1,39.245,4,320.923,#n/a,47,0.1,0.287,0.1,7.952,0.3,2.021,0.09,13.121,1,34.553,2,1.497,0.04,0.896,0.08,0.618,0.01,8.063,2,0.455,0.011,4.367,0.8,36.11,4,120.331,8,"A2H082Q01","A21J"
90213,2008-03-17 13:05:00,0,"DWS-RQIS","HGCL2",38.119,1,43.137,4,358.223,#n/a,52.1,0.1,0.282,0.1,9.498,0.3,3.911,0.09,14.347,1,42.324,2,2.9,0.04,0.04,0.08,1.314,0.01,7.959,2,0.489,0.011,4.48,0.8,33.041,4,141.122,8,"A2H082Q01","A21J"
90213,2008-03-31 13:05:00,0,"DWS-RQIS","HGCL2",33.56,1,38.391,4,306.004,#n/a,45.6,0.1,0.267,0.1,6.794,0.3,1.863,0.09,11.021,1,28.319,2,1.225,0.04,1.843,0.08,0.42,0.01,7.94,2,0.317,0.011,4.582,0.8,46.062,4,107.346,8,"A2H082Q01","A21J"
90213,2008-04-14 13:30:00,0,"DWS-RQIS","HGCL2",35.487,1,39.767,4,332.543,#n/a,46.6,0.1,0.225,0.1,7.983,0.3,1.454,0.09,14.161,1,35.595,2,0.474,0.04,1.211,0.08,0.413,0.01,8.244,2,0.274,0.011,4.362,0.8,45.435,4,120.63,8,"A2H082Q01","A21J"
90213,2008-04-28 09:50:00,0,"DWS-RQIS","HGCL2",31.314,1,45.823,4,354.72,#n/a,51.9,0.1,0.308,0.1,7.925,0.3,1.015,0.09,14.29,1,41.944,2,0.02,0.04,1.5,0.08,0.355,0.01,8.855,2,0.247,0.011,5.687,0.8,55.107,4,123.506,8,"A2H082Q01","A21J"
90213,2008-05-12 16:40:00,0,"DWS-RQIS","HGCL2",35.632,1,45.663,4,359.166,#n/a,51.8,0.1,0.267,0.1,7.926,0.3,1.338,0.09,15.898,1,41.507,2,0.02,0.04,1.301,0.08,0.365,0.01,8.896,2,0.205,0.011,4.425,0.8,51.961,4,126.223,8,"A2H082Q01","A21J"
